IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,36677,10.215.173.2,53,10345,Facebook,com.facebook.katana,DNS,Closed,chat-e2ee-mini.facebook.com,73,123,1,1,2026-01-04T08:15:15.669-08:00,2026-01-04T08:15:15.689-08:00
6,42.3.40.128,5222,253.0.0.2,49916,10345,Facebook,com.facebook.katana,TCP,Closed,,88,0,2,0,2026-01-04T08:15:15.698-08:00,2026-01-04T08:16:15.566-08:00
6,10.215.173.1,57494,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:15.760-08:00,2026-01-04T08:15:15.852-08:00
6,10.215.173.1,56966,57.144.216.8,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,chat-e2ee-mini.facebook.com,2773,817,13,13,2026-01-04T08:15:15.915-08:00,2026-01-04T08:15:23.996-08:00
6,10.215.173.1,57510,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:15.922-08:00,2026-01-04T08:15:16.012-08:00
6,10.215.173.1,35382,57.144.216.141,443,10345,Facebook,com.facebook.katana,HTTPS,Closed,web.facebook.com,529,1838,6,6,2026-01-04T08:15:16.064-08:00,2026-01-04T08:15:16.153-08:00
6,10.215.173.1,57516,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:16.112-08:00,2026-01-04T08:15:16.212-08:00
6,10.215.173.1,57522,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:16.313-08:00,2026-01-04T08:15:16.406-08:00
17,10.215.173.1,42513,10.215.173.2,53,10387,Authenticator,com.azure.authenticator,DNS,Closed,mobile.pipe.aria.microsoft.com,76,247,1,1,2026-01-04T08:15:20.173-08:00,2026-01-04T08:15:20.196-08:00
17,10.215.173.1,54078,10.215.173.2,53,10387,Authenticator,com.azure.authenticator,DNS,Closed,mobile.pipe.aria.microsoft.com,76,203,1,1,2026-01-04T08:15:20.176-08:00,2026-01-04T08:15:20.197-08:00
6,10.215.173.1,58226,40.79.141.152,443,10387,Authenticator,com.azure.authenticator,HTTPS,Closed,mobile.pipe.aria.microsoft.com,2848,7605,10,14,2026-01-04T08:15:20.204-08:00,2026-01-04T08:16:20.579-08:00
6,10.215.173.1,43860,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:21.804-08:00,2026-01-04T08:15:22.001-08:00
17,10.215.173.1,39723,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i-fallback.instagram.com,70,131,1,1,2026-01-04T08:15:21.807-08:00,2026-01-04T08:15:21.838-08:00
17,10.215.173.1,37666,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i-fallback.instagram.com,70,119,1,1,2026-01-04T08:15:21.808-08:00,2026-01-04T08:15:21.838-08:00
6,10.215.173.1,46950,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,484,1759,6,6,2026-01-04T08:15:23.027-08:00,2026-01-04T08:15:23.107-08:00
6,10.215.173.1,46956,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:23.666-08:00,2026-01-04T08:15:23.751-08:00
6,10.215.173.1,46966,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:15:23.818-08:00,2026-01-04T08:15:23.886-08:00
6,10.215.173.1,46970,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:15:23.985-08:00,2026-01-04T08:15:24.055-08:00
6,10.215.173.1,46984,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1759,7,6,2026-01-04T08:15:24.152-08:00,2026-01-04T08:15:24.359-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,53724,2a03:2880:f36c:24:face:b00c:0:6e2e,5222,10422,Instagram,com.instagram.android,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,320,0,4,0,2026-01-04T08:15:24.877-08:00,2026-01-04T08:15:31.960-08:00
17,10.215.173.1,28101,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,141,1,1,2026-01-04T08:15:24.881-08:00,2026-01-04T08:15:24.935-08:00
17,10.215.173.1,41841,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,2026-01-04T08:15:24.886-08:00,2026-01-04T08:15:24.939-08:00
6,42.3.40.128,5222,253.0.0.2,53724,10422,Instagram,com.instagram.android,TCP,Closed,,88,0,2,0,2026-01-04T08:15:24.909-08:00,2026-01-04T08:16:35.799-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,39802,2a03:2880:f36c:24:face:b00c:0:6e2e,443,10422,Instagram,com.instagram.android,TLS,Closed,z-p42-chat-e2ee-ig.facebook.com,320,0,4,0,2026-01-04T08:15:25.130-08:00,2026-01-04T08:15:32.216-08:00
6,42.3.40.128,443,253.0.0.2,39802,10422,Instagram,com.instagram.android,TLS,Closed,,88,0,2,0,2026-01-04T08:15:25.167-08:00,2026-01-04T08:16:35.799-08:00
6,10.215.173.1,43876,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:26.363-08:00,2026-01-04T08:15:26.526-08:00
17,10.215.173.1,37498,10.215.173.2,53,10258,Google Play services,com.google.android.gms,DNS,Closed,play.googleapis.com,65,177,1,1,2026-01-04T08:15:26.986-08:00,2026-01-04T08:15:27.014-08:00
17,10.215.173.1,17100,10.215.173.2,53,10258,Google Play services,com.google.android.gms,DNS,Closed,play.googleapis.com,65,129,1,1,2026-01-04T08:15:26.988-08:00,2026-01-04T08:15:27.006-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,45146,2001:4860:4802:36::223,443,10258,Google Play services,com.google.android.gms,HTTPS,Closed,play.googleapis.com,293571,10796,82,74,2026-01-04T08:15:31.033-08:00,2026-01-04T08:16:35.800-08:00
6,10.215.173.1,51340,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:31.135-08:00,2026-01-04T08:15:31.249-08:00
6,10.215.173.1,51352,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:31.943-08:00,2026-01-04T08:15:32.069-08:00
6,10.215.173.1,51356,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:32.447-08:00,2026-01-04T08:15:32.504-08:00
6,10.215.173.1,51358,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:32.526-08:00,2026-01-04T08:15:32.594-08:00
6,10.215.173.1,51364,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:33.015-08:00,2026-01-04T08:15:33.076-08:00
6,10.215.173.1,51372,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:33.959-08:00,2026-01-04T08:15:34.033-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,39180,2a03:2880:f36c:24:face:b00c:0:6e2e,80,10422,Instagram,com.instagram.android,HTTP,Closed,z-p42-chat-e2ee-ig.facebook.com,80,0,1,0,2026-01-04T08:15:34.892-08:00,2026-01-04T08:15:34.892-08:00
6,10.215.173.1,41032,52.96.113.162,443,10347,Email,com.samsung.android.email.provider,HTTPS,Closed,m.hotmail.com,2999,799,6,7,2026-01-04T08:15:34.903-08:00,2026-01-04T08:16:35.801-08:00
6,10.215.173.1,49544,142.250.99.188,5228,10258,Google Play services,com.google.android.gms,TLS,Closed,mtalk.google.com,1514,2157,10,10,2026-01-04T08:15:34.908-08:00,2026-01-04T08:16:46.076-08:00
6,42.3.40.128,80,253.0.0.2,39180,10422,Instagram,com.instagram.android,HTTP,Closed,,88,0,2,0,2026-01-04T08:15:34.921-08:00,2026-01-04T08:16:35.801-08:00
6,10.215.173.1,39164,57.144.216.36,5222,10422,Instagram,com.instagram.android,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,3748,737,12,11,2026-01-04T08:15:35.141-08:00,2026-01-04T08:16:35.801-08:00
6,10.215.173.1,51374,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:39.241-08:00,2026-01-04T08:15:39.330-08:00
6,10.215.173.1,50746,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:39.942-08:00,2026-01-04T08:15:40.230-08:00
6,10.215.173.1,50754,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:39.948-08:00,2026-01-04T08:15:40.221-08:00
6,10.215.173.1,50768,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:39.952-08:00,2026-01-04T08:15:40.214-08:00
6,10.215.173.1,36264,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:40.203-08:00,2026-01-04T08:15:40.304-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,40922,2a03:2880:f36c:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt.facebook.com,80,0,1,0,2026-01-04T08:15:40.475-08:00,2026-01-04T08:15:40.475-08:00
6,10.215.173.1,36278,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:40.480-08:00,2026-01-04T08:15:40.564-08:00
17,10.215.173.1,62058,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,2026-01-04T08:15:40.483-08:00,2026-01-04T08:15:40.512-08:00
6,42.3.40.128,443,253.0.0.2,40922,10422,Instagram,com.instagram.android,TLS,Closed,,135,0,3,0,2026-01-04T08:15:40.508-08:00,2026-01-04T08:16:40.597-08:00
6,10.215.173.1,42176,57.144.216.144,443,10422,Instagram,com.instagram.android,HTTPS,Closed,edge-mqtt.facebook.com,485,1795,6,5,2026-01-04T08:15:40.550-08:00,2026-01-04T08:15:40.623-08:00
6,10.215.173.1,36288,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:40.716-08:00,2026-01-04T08:15:40.805-08:00
6,10.215.173.1,36296,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:41.314-08:00,2026-01-04T08:15:41.407-08:00
17,10.215.173.1,26300,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i-fallback.instagram.com,70,131,1,1,2026-01-04T08:15:43.279-08:00,2026-01-04T08:15:43.294-08:00
6,10.215.173.1,55462,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:43.290-08:00,2026-01-04T08:15:43.372-08:00
6,10.215.173.1,55472,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:43.293-08:00,2026-01-04T08:15:43.379-08:00
6,10.215.173.1,50774,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:43.478-08:00,2026-01-04T08:15:43.678-08:00
6,10.215.173.1,50776,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:43.481-08:00,2026-01-04T08:15:43.687-08:00
6,10.215.173.1,50792,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:43.484-08:00,2026-01-04T08:15:43.651-08:00
6,10.215.173.1,50796,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:43.487-08:00,2026-01-04T08:15:43.698-08:00
6,10.215.173.1,50808,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:43.489-08:00,2026-01-04T08:15:43.708-08:00
6,10.215.173.1,50810,57.144.174.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i-fallback.instagram.com,463,1717,6,5,2026-01-04T08:15:43.492-08:00,2026-01-04T08:15:43.660-08:00
17,10.215.173.1,19372,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,test-gateway.instagram.com,72,135,1,1,2026-01-04T08:15:47.151-08:00,2026-01-04T08:15:47.225-08:00
17,10.215.173.1,35377,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,test-gateway.instagram.com,72,123,1,1,2026-01-04T08:15:47.159-08:00,2026-01-04T08:15:47.227-08:00
6,10.215.173.1,36304,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,484,1759,6,6,2026-01-04T08:15:47.346-08:00,2026-01-04T08:15:47.452-08:00
6,10.215.173.1,36312,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:48.821-08:00,2026-01-04T08:15:48.948-08:00
6,10.215.173.1,36318,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:48.986-08:00,2026-01-04T08:15:49.046-08:00
6,10.215.173.1,57852,209.52.156.97,443,10422,Instagram,com.instagram.android,HTTPS,Closed,instagram.fcxh3-1.fna.fbcdn.net,470,1679,6,5,2026-01-04T08:15:49.448-08:00,2026-01-04T08:15:49.529-08:00
6,10.215.173.1,57858,209.52.156.97,443,10422,Instagram,com.instagram.android,HTTPS,Closed,instagram.fcxh3-1.fna.fbcdn.net,470,1679,6,5,2026-01-04T08:15:49.453-08:00,2026-01-04T08:15:49.537-08:00
6,10.215.173.1,57866,209.52.156.97,443,10422,Instagram,com.instagram.android,HTTPS,Closed,instagram.fcxh3-1.fna.fbcdn.net,470,1679,6,5,2026-01-04T08:15:49.460-08:00,2026-01-04T08:15:49.547-08:00
17,10.215.173.1,41626,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.facebook.com,64,116,1,1,2026-01-04T08:15:49.562-08:00,2026-01-04T08:15:49.580-08:00
17,10.215.173.1,52081,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.facebook.com,64,104,1,1,2026-01-04T08:15:49.566-08:00,2026-01-04T08:15:49.585-08:00
6,10.215.173.1,57868,209.52.156.97,443,10422,Instagram,com.instagram.android,HTTPS,Closed,instagram.fcxh3-1.fna.fbcdn.net,470,1679,6,5,2026-01-04T08:15:49.755-08:00,2026-01-04T08:15:49.851-08:00
6,10.215.173.1,51874,57.144.216.141,443,10422,Instagram,com.instagram.android,HTTPS,Closed,graph.facebook.com,636,1784,6,5,2026-01-04T08:15:49.759-08:00,2026-01-04T08:15:49.851-08:00
6,10.215.173.1,59752,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:50.182-08:00,2026-01-04T08:15:50.265-08:00
17,10.215.173.1,57780,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i.instagram.com,61,118,1,1,2026-01-04T08:15:50.188-08:00,2026-01-04T08:15:50.249-08:00
6,10.215.173.1,59758,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:53.060-08:00,2026-01-04T08:15:53.138-08:00
6,10.215.173.1,59770,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:54.990-08:00,2026-01-04T08:15:55.083-08:00
6,10.215.173.1,59782,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:55.002-08:00,2026-01-04T08:15:55.072-08:00
6,10.215.173.1,59790,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:55.004-08:00,2026-01-04T08:15:55.094-08:00
6,10.215.173.1,59794,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:55.007-08:00,2026-01-04T08:15:55.090-08:00
6,10.215.173.1,45828,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:55.453-08:00,2026-01-04T08:15:55.527-08:00
6,10.215.173.1,45836,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:56.293-08:00,2026-01-04T08:15:56.371-08:00
6,10.215.173.1,45840,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:56.431-08:00,2026-01-04T08:15:56.492-08:00
6,10.215.173.1,45852,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:15:56.641-08:00,2026-01-04T08:15:56.729-08:00
6,10.215.173.1,59798,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:57.112-08:00,2026-01-04T08:15:57.166-08:00
6,10.215.173.1,59812,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:15:57.127-08:00,2026-01-04T08:15:57.174-08:00
17,10.215.173.1,34021,10.215.173.2,53,10387,Authenticator,com.azure.authenticator,DNS,Closed,config.edge.skype.com,67,242,1,1,2026-01-04T08:15:59.031-08:00,2026-01-04T08:15:59.099-08:00
17,10.215.173.1,48581,10.215.173.2,53,10387,Authenticator,com.azure.authenticator,DNS,Closed,config.edge.skype.com,67,230,1,1,2026-01-04T08:15:59.038-08:00,2026-01-04T08:15:59.099-08:00
6,10.215.173.1,46488,150.171.22.17,443,10387,Authenticator,com.azure.authenticator,HTTPS,Closed,config.edge.skype.com,1467,1313,7,7,2026-01-04T08:15:59.110-08:00,2026-01-04T08:17:01.557-08:00
17,10.215.173.1,64505,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i-fallback.instagram.com,70,131,1,1,2026-01-04T08:16:00.501-08:00,2026-01-04T08:16:00.577-08:00
17,10.215.173.1,10033,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph-fallback.facebook.com,73,134,1,1,2026-01-04T08:16:00.507-08:00,2026-01-04T08:16:00.535-08:00
17,10.215.173.1,46419,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.facebook.com,64,116,1,1,2026-01-04T08:16:00.513-08:00,2026-01-04T08:16:00.594-08:00
17,10.215.173.1,24706,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph-fallback.facebook.com,73,122,1,1,2026-01-04T08:16:00.515-08:00,2026-01-04T08:16:00.536-08:00
17,10.215.173.1,39902,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,i.instagram.com,61,106,1,1,2026-01-04T08:16:00.518-08:00,2026-01-04T08:16:00.562-08:00
17,10.215.173.1,3737,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.instagram.com,65,122,1,1,2026-01-04T08:16:00.546-08:00,2026-01-04T08:16:00.594-08:00
17,10.215.173.1,57729,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph.instagram.com,65,110,1,1,2026-01-04T08:16:00.550-08:00,2026-01-04T08:16:00.561-08:00
17,10.215.173.1,10491,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph-fallback.instagram.com,74,135,1,1,2026-01-04T08:16:00.570-08:00,2026-01-04T08:16:00.598-08:00
17,10.215.173.1,55936,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,graph-fallback.instagram.com,74,123,1,1,2026-01-04T08:16:00.575-08:00,2026-01-04T08:16:00.590-08:00
6,10.215.173.1,48904,209.52.156.97,443,10422,Instagram,com.instagram.android,HTTPS,Closed,instagram.fcxh3-1.fna.fbcdn.net,470,1679,6,5,2026-01-04T08:16:02.332-08:00,2026-01-04T08:16:02.412-08:00
6,10.215.173.1,39168,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:16:03.565-08:00,2026-01-04T08:16:03.665-08:00
6,10.215.173.1,39178,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:16:03.883-08:00,2026-01-04T08:16:03.969-08:00
6,10.215.173.1,39188,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:16:04.501-08:00,2026-01-04T08:16:04.610-08:00
6,10.215.173.1,39194,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:16:04.618-08:00,2026-01-04T08:16:04.713-08:00
6,10.215.173.1,40224,157.240.3.63,443,10422,Instagram,com.instagram.android,HTTPS,Closed,graph.instagram.com,458,1638,6,5,2026-01-04T08:16:08.303-08:00,2026-01-04T08:16:08.456-08:00
6,10.215.173.1,55252,57.144.216.192,443,10422,Instagram,com.instagram.android,HTTPS,Closed,i.instagram.com,454,1626,6,5,2026-01-04T08:16:09.030-08:00,2026-01-04T08:16:09.114-08:00
6,fd00:2:fd00:1:fd00:1:fd00:1,52628,2a03:2880:f357:90:face:b00c:0:8e,443,10422,Instagram,com.instagram.android,TLS,Closed,edge-mqtt-fallback.facebook.com,80,0,1,0,2026-01-04T08:16:11.636-08:00,2026-01-04T08:16:11.636-08:00
17,10.215.173.1,39806,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,edge-mqtt-fallback.facebook.com,77,138,1,1,2026-01-04T08:16:11.639-08:00,2026-01-04T08:16:11.687-08:00
17,10.215.173.1,54456,10.215.173.2,53,10422,Instagram,com.instagram.android,DNS,Closed,edge-mqtt-fallback.facebook.com,77,126,1,1,2026-01-04T08:16:11.644-08:00,2026-01-04T08:16:11.687-08:00
6,10.215.173.1,38564,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:16:11.671-08:00,2026-01-04T08:16:11.748-08:00
6,10.215.173.1,39798,57.144.174.144,443,10422,Instagram,com.instagram.android,HTTPS,Closed,edge-mqtt-fallback.facebook.com,494,1804,6,5,2026-01-04T08:16:11.712-08:00,2026-01-04T08:16:11.933-08:00
6,42.3.40.128,443,253.0.0.2,52628,10422,Instagram,com.instagram.android,TLS,Closed,,88,0,2,0,2026-01-04T08:16:11.750-08:00,2026-01-04T08:17:11.824-08:00
6,10.215.173.1,38572,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:16:11.952-08:00,2026-01-04T08:16:12.012-08:00
6,10.215.173.1,38576,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:16:12.039-08:00,2026-01-04T08:16:12.111-08:00
6,10.215.173.1,38582,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:16:12.124-08:00,2026-01-04T08:16:12.186-08:00
6,10.215.173.1,38588,57.144.216.196,443,10422,Instagram,com.instagram.android,HTTPS,Closed,test-gateway.instagram.com,524,1719,7,5,2026-01-04T08:16:12.261-08:00,2026-01-04T08:16:12.367-08:00
